image_path,image_name,video_id,frame_type,recon_error
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\KIwxmHW_JGo_start.jpg,KIwxmHW_JGo_start.jpg,KIwxmHW_JGo,start,0.1288929283618927
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\KIwxmHW_JGo_thumbnail.jpg,KIwxmHW_JGo_thumbnail.jpg,KIwxmHW_JGo,thumb,0.059022318571805954
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\KRWACSHiSsA_end.jpg,KRWACSHiSsA_end.jpg,KRWACSHiSsA,end,0.040384531021118164
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\KRWACSHiSsA_mid.jpg,KRWACSHiSsA_mid.jpg,KRWACSHiSsA,mid,0.05161450058221817
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\KRWACSHiSsA_start.jpg,KRWACSHiSsA_start.jpg,KRWACSHiSsA,start,0.10162340849637985
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\KRWACSHiSsA_thumbnail.jpg,KRWACSHiSsA_thumbnail.jpg,KRWACSHiSsA,thumb,0.058695778250694275
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\KXucqnj7zQc_end.jpg,KXucqnj7zQc_end.jpg,KXucqnj7zQc,end,0.10096646845340729
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\KXucqnj7zQc_mid.jpg,KXucqnj7zQc_mid.jpg,KXucqnj7zQc,mid,0.09376019984483719
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\KXucqnj7zQc_start.jpg,KXucqnj7zQc_start.jpg,KXucqnj7zQc,start,0.2002260535955429
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\KXucqnj7zQc_thumbnail.jpg,KXucqnj7zQc_thumbnail.jpg,KXucqnj7zQc,thumb,0.09797803312540054
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\Kpj5-2iKqPY_end.jpg,Kpj5-2iKqPY_end.jpg,Kpj5-2iKqPY,end,0.08893141150474548
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\Kpj5-2iKqPY_mid.jpg,Kpj5-2iKqPY_mid.jpg,Kpj5-2iKqPY,mid,0.14041882753372192
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\Kpj5-2iKqPY_start.jpg,Kpj5-2iKqPY_start.jpg,Kpj5-2iKqPY,start,0.08368683606386185
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\Kpj5-2iKqPY_thumbnail.jpg,Kpj5-2iKqPY_thumbnail.jpg,Kpj5-2iKqPY,thumb,0.08905007690191269
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\KsI_gR-H4JY_end.jpg,KsI_gR-H4JY_end.jpg,KsI_gR-H4JY,end,0.1273844987154007
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\KsI_gR-H4JY_mid.jpg,KsI_gR-H4JY_mid.jpg,KsI_gR-H4JY,mid,0.07691112905740738
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\KsI_gR-H4JY_start.jpg,KsI_gR-H4JY_start.jpg,KsI_gR-H4JY,start,0.07853168994188309
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\KsI_gR-H4JY_thumbnail.jpg,KsI_gR-H4JY_thumbnail.jpg,KsI_gR-H4JY,thumb,0.10898483544588089
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\KwaerD8rzFI_end.jpg,KwaerD8rzFI_end.jpg,KwaerD8rzFI,end,0.10088634490966797
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\KwaerD8rzFI_mid.jpg,KwaerD8rzFI_mid.jpg,KwaerD8rzFI,mid,0.07456004619598389
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\KwaerD8rzFI_start.jpg,KwaerD8rzFI_start.jpg,KwaerD8rzFI,start,0.10949667543172836
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\KwaerD8rzFI_thumbnail.jpg,KwaerD8rzFI_thumbnail.jpg,KwaerD8rzFI,thumb,0.09287423640489578
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\Kx0vpVnmJsY_end.jpg,Kx0vpVnmJsY_end.jpg,Kx0vpVnmJsY,end,0.1691955327987671
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\Kx0vpVnmJsY_mid.jpg,Kx0vpVnmJsY_mid.jpg,Kx0vpVnmJsY,mid,0.05699095502495766
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\Kx0vpVnmJsY_start.jpg,Kx0vpVnmJsY_start.jpg,Kx0vpVnmJsY,start,0.0515967421233654
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\Kx0vpVnmJsY_thumbnail.jpg,Kx0vpVnmJsY_thumbnail.jpg,Kx0vpVnmJsY,thumb,0.12541258335113525
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\Ky-b509Ci4w_end.jpg,Ky-b509Ci4w_end.jpg,Ky-b509Ci4w,end,0.08550941199064255
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\Ky-b509Ci4w_mid.jpg,Ky-b509Ci4w_mid.jpg,Ky-b509Ci4w,mid,0.08575393259525299
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\Ky-b509Ci4w_start.jpg,Ky-b509Ci4w_start.jpg,Ky-b509Ci4w,start,0.13155260682106018
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\Ky-b509Ci4w_thumbnail.jpg,Ky-b509Ci4w_thumbnail.jpg,Ky-b509Ci4w,thumb,0.09939547628164291
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\L0IM7xstI70_end.jpg,L0IM7xstI70_end.jpg,L0IM7xstI70,end,0.04012962058186531
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\L0IM7xstI70_mid.jpg,L0IM7xstI70_mid.jpg,L0IM7xstI70,mid,0.051501382142305374
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\L0IM7xstI70_start.jpg,L0IM7xstI70_start.jpg,L0IM7xstI70,start,0.04247954115271568
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\L0IM7xstI70_thumbnail.jpg,L0IM7xstI70_thumbnail.jpg,L0IM7xstI70,thumb,0.060786373913288116
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\L1YrpkcSvEw_end.jpg,L1YrpkcSvEw_end.jpg,L1YrpkcSvEw,end,0.13213589787483215
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\L1YrpkcSvEw_mid.jpg,L1YrpkcSvEw_mid.jpg,L1YrpkcSvEw,mid,0.16867750883102417
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\L1YrpkcSvEw_start.jpg,L1YrpkcSvEw_start.jpg,L1YrpkcSvEw,start,0.14121976494789124
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\L1YrpkcSvEw_thumbnail.jpg,L1YrpkcSvEw_thumbnail.jpg,L1YrpkcSvEw,thumb,0.08216781169176102
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\L2BcLMAWD34_end.jpg,L2BcLMAWD34_end.jpg,L2BcLMAWD34,end,0.06469976902008057
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\L2BcLMAWD34_mid.jpg,L2BcLMAWD34_mid.jpg,L2BcLMAWD34,mid,0.03719307854771614
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\L2BcLMAWD34_start.jpg,L2BcLMAWD34_start.jpg,L2BcLMAWD34,start,0.12607288360595703
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\L2BcLMAWD34_thumbnail.jpg,L2BcLMAWD34_thumbnail.jpg,L2BcLMAWD34,thumb,0.08798354864120483
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\L6Oyted7x9Q_end.jpg,L6Oyted7x9Q_end.jpg,L6Oyted7x9Q,end,0.09695032238960266
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\L6Oyted7x9Q_mid.jpg,L6Oyted7x9Q_mid.jpg,L6Oyted7x9Q,mid,0.07957655191421509
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\L6Oyted7x9Q_start.jpg,L6Oyted7x9Q_start.jpg,L6Oyted7x9Q,start,0.20738837122917175
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\L6Oyted7x9Q_thumbnail.jpg,L6Oyted7x9Q_thumbnail.jpg,L6Oyted7x9Q,thumb,0.12065406888723373
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\L8jo5EveAxo_end.jpg,L8jo5EveAxo_end.jpg,L8jo5EveAxo,end,0.08422725647687912
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\L8jo5EveAxo_mid.jpg,L8jo5EveAxo_mid.jpg,L8jo5EveAxo,mid,0.07928529381752014
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\L8jo5EveAxo_start.jpg,L8jo5EveAxo_start.jpg,L8jo5EveAxo,start,0.02775208093225956
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\L8jo5EveAxo_thumbnail.jpg,L8jo5EveAxo_thumbnail.jpg,L8jo5EveAxo,thumb,0.04290889576077461
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\LDuM4w-ge98_end.jpg,LDuM4w-ge98_end.jpg,LDuM4w-ge98,end,0.20788691937923431
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\LDuM4w-ge98_mid.jpg,LDuM4w-ge98_mid.jpg,LDuM4w-ge98,mid,0.0687415599822998
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\LDuM4w-ge98_start.jpg,LDuM4w-ge98_start.jpg,LDuM4w-ge98,start,0.07536854594945908
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\LDuM4w-ge98_thumbnail.jpg,LDuM4w-ge98_thumbnail.jpg,LDuM4w-ge98,thumb,0.10820706188678741
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\LFJPI5CuDzg_end.jpg,LFJPI5CuDzg_end.jpg,LFJPI5CuDzg,end,0.10514245182275772
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\LFJPI5CuDzg_mid.jpg,LFJPI5CuDzg_mid.jpg,LFJPI5CuDzg,mid,0.07068751752376556
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\LFJPI5CuDzg_start.jpg,LFJPI5CuDzg_start.jpg,LFJPI5CuDzg,start,0.08412177860736847
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\LFJPI5CuDzg_thumbnail.jpg,LFJPI5CuDzg_thumbnail.jpg,LFJPI5CuDzg,thumb,0.13155494630336761
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\LFe7SIObf9M_end.jpg,LFe7SIObf9M_end.jpg,LFe7SIObf9M,end,0.07334548234939575
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\LFe7SIObf9M_mid.jpg,LFe7SIObf9M_mid.jpg,LFe7SIObf9M,mid,0.14545106887817383
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\LFe7SIObf9M_start.jpg,LFe7SIObf9M_start.jpg,LFe7SIObf9M,start,0.06295059621334076
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\LFe7SIObf9M_thumbnail.jpg,LFe7SIObf9M_thumbnail.jpg,LFe7SIObf9M,thumb,0.034724995493888855
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\LJ2ACrWCHjA_end.jpg,LJ2ACrWCHjA_end.jpg,LJ2ACrWCHjA,end,0.08725572377443314
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\LJ2ACrWCHjA_mid.jpg,LJ2ACrWCHjA_mid.jpg,LJ2ACrWCHjA,mid,0.09221452474594116
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\LJ2ACrWCHjA_start.jpg,LJ2ACrWCHjA_start.jpg,LJ2ACrWCHjA,start,0.09193311631679535
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\LJ2ACrWCHjA_thumbnail.jpg,LJ2ACrWCHjA_thumbnail.jpg,LJ2ACrWCHjA,thumb,0.11218762397766113
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\LRpGABGQdG8_end.jpg,LRpGABGQdG8_end.jpg,LRpGABGQdG8,end,0.06782232969999313
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\LRpGABGQdG8_mid.jpg,LRpGABGQdG8_mid.jpg,LRpGABGQdG8,mid,0.061161793768405914
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\LRpGABGQdG8_start.jpg,LRpGABGQdG8_start.jpg,LRpGABGQdG8,start,0.06682635843753815
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\LRpGABGQdG8_thumbnail.jpg,LRpGABGQdG8_thumbnail.jpg,LRpGABGQdG8,thumb,0.07038991898298264
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\LZ6xUJDOAnM_end.jpg,LZ6xUJDOAnM_end.jpg,LZ6xUJDOAnM,end,0.06089895963668823
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\LZ6xUJDOAnM_mid.jpg,LZ6xUJDOAnM_mid.jpg,LZ6xUJDOAnM,mid,0.0627344474196434
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\LZ6xUJDOAnM_start.jpg,LZ6xUJDOAnM_start.jpg,LZ6xUJDOAnM,start,0.05759715288877487
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\LZ6xUJDOAnM_thumbnail.jpg,LZ6xUJDOAnM_thumbnail.jpg,LZ6xUJDOAnM,thumb,0.06141246482729912
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\L_BfXp3lmeY_end.jpg,L_BfXp3lmeY_end.jpg,L_BfXp3lmeY,end,0.18309156596660614
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\L_BfXp3lmeY_mid.jpg,L_BfXp3lmeY_mid.jpg,L_BfXp3lmeY,mid,0.2787054777145386
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\L_BfXp3lmeY_start.jpg,L_BfXp3lmeY_start.jpg,L_BfXp3lmeY,start,0.21857348084449768
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\L_BfXp3lmeY_thumbnail.jpg,L_BfXp3lmeY_thumbnail.jpg,L_BfXp3lmeY,thumb,0.18720385432243347
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\LcVNfLY8ABM_end.jpg,LcVNfLY8ABM_end.jpg,LcVNfLY8ABM,end,0.061895765364170074
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\LcVNfLY8ABM_mid.jpg,LcVNfLY8ABM_mid.jpg,LcVNfLY8ABM,mid,0.139447420835495
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\LcVNfLY8ABM_start.jpg,LcVNfLY8ABM_start.jpg,LcVNfLY8ABM,start,0.044004227966070175
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\LcVNfLY8ABM_thumbnail.jpg,LcVNfLY8ABM_thumbnail.jpg,LcVNfLY8ABM,thumb,0.050709594041109085
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\Ld7242ZnVRc_end.jpg,Ld7242ZnVRc_end.jpg,Ld7242ZnVRc,end,0.15270905196666718
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\Ld7242ZnVRc_mid.jpg,Ld7242ZnVRc_mid.jpg,Ld7242ZnVRc,mid,0.1078953742980957
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\Ld7242ZnVRc_start.jpg,Ld7242ZnVRc_start.jpg,Ld7242ZnVRc,start,0.2993810772895813
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\Ld7242ZnVRc_thumbnail.jpg,Ld7242ZnVRc_thumbnail.jpg,Ld7242ZnVRc,thumb,0.12717926502227783
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\LiPUEpdEFAQ_end.jpg,LiPUEpdEFAQ_end.jpg,LiPUEpdEFAQ,end,0.03001127392053604
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\LiPUEpdEFAQ_mid.jpg,LiPUEpdEFAQ_mid.jpg,LiPUEpdEFAQ,mid,0.04468588903546333
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\LiPUEpdEFAQ_start.jpg,LiPUEpdEFAQ_start.jpg,LiPUEpdEFAQ,start,0.13150203227996826
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\LiPUEpdEFAQ_thumbnail.jpg,LiPUEpdEFAQ_thumbnail.jpg,LiPUEpdEFAQ,thumb,0.0759577676653862
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\Ln5N-py6_Fk_end.jpg,Ln5N-py6_Fk_end.jpg,Ln5N-py6_Fk,end,0.11097400635480881
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\Ln5N-py6_Fk_mid.jpg,Ln5N-py6_Fk_mid.jpg,Ln5N-py6_Fk,mid,0.03560621663928032
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\Ln5N-py6_Fk_start.jpg,Ln5N-py6_Fk_start.jpg,Ln5N-py6_Fk,start,0.11732719838619232
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\Ln5N-py6_Fk_thumbnail.jpg,Ln5N-py6_Fk_thumbnail.jpg,Ln5N-py6_Fk,thumb,0.09376310557126999
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\Ln8xT5BNDuw_end.jpg,Ln8xT5BNDuw_end.jpg,Ln8xT5BNDuw,end,0.04244580119848251
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\Ln8xT5BNDuw_mid.jpg,Ln8xT5BNDuw_mid.jpg,Ln8xT5BNDuw,mid,0.15629345178604126
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\Ln8xT5BNDuw_start.jpg,Ln8xT5BNDuw_start.jpg,Ln8xT5BNDuw,start,0.042163729667663574
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\Ln8xT5BNDuw_thumbnail.jpg,Ln8xT5BNDuw_thumbnail.jpg,Ln8xT5BNDuw,thumb,0.05476297438144684
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\Lns6ZWv8z6k_end.jpg,Lns6ZWv8z6k_end.jpg,Lns6ZWv8z6k,end,0.04562342166900635
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\Lns6ZWv8z6k_mid.jpg,Lns6ZWv8z6k_mid.jpg,Lns6ZWv8z6k,mid,0.07007385045289993
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\Lns6ZWv8z6k_start.jpg,Lns6ZWv8z6k_start.jpg,Lns6ZWv8z6k,start,0.22581735253334045
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\Lns6ZWv8z6k_thumbnail.jpg,Lns6ZWv8z6k_thumbnail.jpg,Lns6ZWv8z6k,thumb,0.09584861993789673
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\M-LGxnPcuj8_end.jpg,M-LGxnPcuj8_end.jpg,M-LGxnPcuj8,end,0.1953963190317154
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\M-LGxnPcuj8_mid.jpg,M-LGxnPcuj8_mid.jpg,M-LGxnPcuj8,mid,0.26681584119796753
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\M-LGxnPcuj8_start.jpg,M-LGxnPcuj8_start.jpg,M-LGxnPcuj8,start,0.15868280827999115
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\M-LGxnPcuj8_thumbnail.jpg,M-LGxnPcuj8_thumbnail.jpg,M-LGxnPcuj8,thumb,0.10387738049030304
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\M-uQBP9Em-s_end.jpg,M-uQBP9Em-s_end.jpg,M-uQBP9Em-s,end,0.07055801898241043
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\M-uQBP9Em-s_mid.jpg,M-uQBP9Em-s_mid.jpg,M-uQBP9Em-s,mid,0.04711554944515228
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\M-uQBP9Em-s_start.jpg,M-uQBP9Em-s_start.jpg,M-uQBP9Em-s,start,0.08360283821821213
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\M-uQBP9Em-s_thumbnail.jpg,M-uQBP9Em-s_thumbnail.jpg,M-uQBP9Em-s,thumb,0.10624924302101135
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\M0byKlUshv8_end.jpg,M0byKlUshv8_end.jpg,M0byKlUshv8,end,0.09245861321687698
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\M0byKlUshv8_mid.jpg,M0byKlUshv8_mid.jpg,M0byKlUshv8,mid,0.023050229996442795
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\M0byKlUshv8_start.jpg,M0byKlUshv8_start.jpg,M0byKlUshv8,start,0.13822002708911896
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\M0byKlUshv8_thumbnail.jpg,M0byKlUshv8_thumbnail.jpg,M0byKlUshv8,thumb,0.08269469439983368
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\M1M-X3sflq8_end.jpg,M1M-X3sflq8_end.jpg,M1M-X3sflq8,end,0.04690273851156235
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\M1M-X3sflq8_mid.jpg,M1M-X3sflq8_mid.jpg,M1M-X3sflq8,mid,0.035190436989068985
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\M1M-X3sflq8_start.jpg,M1M-X3sflq8_start.jpg,M1M-X3sflq8,start,0.012957204133272171
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\M1M-X3sflq8_thumbnail.jpg,M1M-X3sflq8_thumbnail.jpg,M1M-X3sflq8,thumb,0.08525081723928452
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\M2vBdMP2-mg_end.jpg,M2vBdMP2-mg_end.jpg,M2vBdMP2-mg,end,0.09872960299253464
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\M2vBdMP2-mg_mid.jpg,M2vBdMP2-mg_mid.jpg,M2vBdMP2-mg,mid,0.04635551944375038
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\M2vBdMP2-mg_start.jpg,M2vBdMP2-mg_start.jpg,M2vBdMP2-mg,start,0.06936591863632202
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\M2vBdMP2-mg_thumbnail.jpg,M2vBdMP2-mg_thumbnail.jpg,M2vBdMP2-mg,thumb,0.09404531866312027
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\M6wBI9P2h40_end.jpg,M6wBI9P2h40_end.jpg,M6wBI9P2h40,end,0.04553769901394844
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\M6wBI9P2h40_mid.jpg,M6wBI9P2h40_mid.jpg,M6wBI9P2h40,mid,0.07825209945440292
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\M6wBI9P2h40_start.jpg,M6wBI9P2h40_start.jpg,M6wBI9P2h40,start,0.03391934186220169
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\M6wBI9P2h40_thumbnail.jpg,M6wBI9P2h40_thumbnail.jpg,M6wBI9P2h40,thumb,0.09109494090080261
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\MBVtdYoUcpA_end.jpg,MBVtdYoUcpA_end.jpg,MBVtdYoUcpA,end,0.10667029023170471
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\MBVtdYoUcpA_mid.jpg,MBVtdYoUcpA_mid.jpg,MBVtdYoUcpA,mid,0.10874082148075104
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\MBVtdYoUcpA_start.jpg,MBVtdYoUcpA_start.jpg,MBVtdYoUcpA,start,0.10784038156270981
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\MBVtdYoUcpA_thumbnail.jpg,MBVtdYoUcpA_thumbnail.jpg,MBVtdYoUcpA,thumb,0.10827325284481049
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\MBgzne7djFU_end.jpg,MBgzne7djFU_end.jpg,MBgzne7djFU,end,0.07576120644807816
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\MBgzne7djFU_mid.jpg,MBgzne7djFU_mid.jpg,MBgzne7djFU,mid,0.07475720345973969
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\MBgzne7djFU_start.jpg,MBgzne7djFU_start.jpg,MBgzne7djFU,start,0.09453995525836945
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\MBgzne7djFU_thumbnail.jpg,MBgzne7djFU_thumbnail.jpg,MBgzne7djFU,thumb,0.07917244732379913
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\MDdaFx_QNJg_end.jpg,MDdaFx_QNJg_end.jpg,MDdaFx_QNJg,end,0.14210636913776398
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\MDdaFx_QNJg_mid.jpg,MDdaFx_QNJg_mid.jpg,MDdaFx_QNJg,mid,0.052683789283037186
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\MDdaFx_QNJg_start.jpg,MDdaFx_QNJg_start.jpg,MDdaFx_QNJg,start,0.04712839797139168
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\MDdaFx_QNJg_thumbnail.jpg,MDdaFx_QNJg_thumbnail.jpg,MDdaFx_QNJg,thumb,0.06861712783575058
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Borderline\MFxU5yNPCk0_end.jpg,MFxU5yNPCk0_end.jpg,MFxU5yNPCk0,end,0.11884234845638275
